code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
31422,Psychogenic gastrointestinal tract symptoms,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E264.00,diagnostic,"","","",2,read
16484,Hysterical seizures,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E201500,diagnostic,"","","",2,read
19242,[X]Psychosomatic disorder NOS,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu45z11,diagnostic,"","","",2,read
12830,[X]Psychogenic hyperventilat,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu45322,diagnostic,"","","",2,read
29907,[X]Social anxiety disorder of childhood,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu93200,"","","","",2,read
28925,Referral for guided self-help for anxiety,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,8HHp.00,symptom,"","","",2,read
18248,[X]Animal phobias,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu40212,diagnostic,"","","",2,read
10158,Spurious diarrhoea,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E264311,diagnostic,"","","",2,read
34064,"[X]Phobic anxiety disorder, unspecified",MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu40z00,diagnostic,"","","",2,read
3685,Writer's cramp neurosis,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E20y100,symptom,"","","",2,read
10390,Fear of death,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E202D00,symptom,"","","",2,read
26079,Beck anxiety inventory,MHP3,GAD,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,ZR29.00,"",16,1,"",2,read
21431,[X]Neurosis NOS,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu46z11,diagnostic,"","","",2,read
54373,Psychalgia NOS,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E278z00,diagnostic,"","","",2,read
22159,Acknowledging anxiety,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Z4I7.00,symptom,"","","",2,read
16561,[X]Neurasthenia,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu46000,diagnostic,"","","",2,read
34142,[X]Reactive attachment disorder of childhood,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu94100,diagnostic,"","","",2,read
31865,[X]Selective mutism,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu94011,diagnostic,"","","",2,read
17081,[X]Psychogenic freq micturit,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu45323,diagnostic,"","","",2,read
24525,Phantom pregnancy,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E201C00,diagnostic,"","","",2,read
17853,[D]Nerves,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,R2y2.11,symptom,"","","",2,read
25749,Phobia counselling,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Z481.00,diagnostic,"","","",2,read
20109,Psychogenic vaginismus,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E265100,diagnostic,"","","",2,read
16988,[X]Psychogenic confusion,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu44y13,diagnostic,"","","",2,read
28381,Alleviating anxiety,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Z4I7200,symptom,"","","",2,read
19163,Depression anxiety stress scales anxiety score,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,388b.00,"",10,1,"",2,read
38134,Psychogenic respiratory symptoms,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E261.00,diagnostic,"","","",2,read
68379,Psychogenic genitourinary tract symptoms,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E265.00,diagnostic,"","","",2,read
9265,[X]Depersonalization - derealization syndrome,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu46100,diagnostic,"","","",2,read
16199,"Social phobia, fear of eating in public",MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E202300,"","","","",2,read
4105,Aphonia - hysterical,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E201z11,diagnostic,"","","",2,read
29329,[X]Psychogenic headache,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu45413,diagnostic,"","","",2,read
4775,Hysterical fugue,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E201800,diagnostic,"","","",2,read
20773,[X]Organic anxiety disorder,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu05400,diagnostic,"","","",2,read
28938,Animal phobia,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E202700,diagnostic,"","","",2,read
15939,Psychogenic constipation,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E264500,diagnostic,"","","",2,read
18801,[X]Psychogenic dysphonia,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu44412,diagnostic,"","","",2,read
5274,Poor insight into neurotic condition,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,286..00,symptom,"","","",2,read
16714,[X]Psychogenic dyspepsia,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu45318,diagnostic,"","","",2,read
15483,Psychogenic cough,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E261100,diagnostic,"","","",2,read
36500,[X]Elective mutism,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu94000,diagnostic,"","","",2,read
18032,[X]Separation anxiety disorder of childhood,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu93000,diagnostic,"","","",2,read
49628,"[X]Neurotic disorder, unspecified",MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu46z00,diagnostic,"","","",2,read
23354,Hysteria NOS,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E201z00,diagnostic,"","","",2,read
27633,[X]Dissociative anaesthesia and sensory loss,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu44600,diagnostic,"","","",2,read
17687,[X]Dream anxiety disorder,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu51511,diagnostic,"","","",2,read
35311,[X]Conversion hysteria,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu44.11,diagnostic,"","","",2,read
32034,Psychogenic air hunger,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E261000,diagnostic,"","","",2,read
34696,Hysterical paralysis,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E201400,diagnostic,"","","",2,read
40739,Beck anxiety standardised rating scale,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,ZR2C.00,"",16,1,"",2,read
38543,Weight fixation,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E202z11,diagnostic,"","","",2,read
30680,[X]Dysmorphophobia nondelusional,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu45212,diagnostic,"","","",2,read
15811,"Neurotic condition, insight present",MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,285..00,symptom,"","","",2,read
100086,[X]Globus hystericus,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu45511,diagnostic,"","","",2,read
29461,Psychogenic skin symptoms,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E263.00,diagnostic,"","","",2,read
4269,Hysterical amnesia,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E201700,diagnostic,"","","",2,read
26295,Reducing anxiety,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Z4I7211,symptom,"","","",2,read
3438,Hysterical blindness,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E201100,diagnostic,"","","",2,read
30179,[X]Persistent somatoform pain disorder,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu45400,diagnostic,"","","",2,read
44321,[X]Other mixed anxiety disorders,MHP3,GAD,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu41300,"","","","",2,read
23413,Psychogenic yawning,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E261400,diagnostic,"","","",2,read
23496,[V]Social maladjustment,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,ZV62400,symptom,"","","",2,read
31957,"Social phobia, fear of public speaking",MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E202400,"","","","",2,read
24066,[X]Other specified anxiety disorders,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu41y00,diagnostic,"","","",2,read
15224,Psychogenic skin symptoms NOS,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E263z00,diagnostic,"","","",2,read
28167,[X]Anxiety hysteria,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu41y11,diagnostic,"","","",2,read
33702,Fit - hysterical,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E201511,diagnostic,"","","",2,read
11339,"[X]Occupational neurosis, including writer's cramp",MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu46y13,diagnostic,"","","",2,read
15284,Neurocirculatory asthenia,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E262200,diagnostic,"","","",2,read
26331,O/E - fearful mood,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,225K.00,symptom,"","","",2,read
24351,[X]Phobic anxiety disorder of childhood,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu93100,diagnostic,"","","",2,read
28106,Acrophobia,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E202600,symptom,"","","",2,read
25522,Dependent drug detoxification,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Z192.00,diagnostic,"","","",2,read
42410,Neuroses or other mental disorder NOS,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E2z..00,diagnostic,"","","",2,read
11280,[X]Claustrophobia,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu40213,diagnostic,"","","",2,read
29448,Psychogenic cardiovascular symptoms,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E262.00,diagnostic,"","","",2,read
37695,Globus abdominalis,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E264.11,diagnostic,"","","",2,read
101323,IAPT phobia scale - Soc sit due fear embarrass mak fool self,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,38Du000,"","","","",2,read
12715,[X]Psychogenic cough,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu45316,diagnostic,"","","",2,read
53067,Encounter for fear,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,9N54.00,symptom,"","","",2,read
27742,Stage fright,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E28z.13,symptom,"","","",2,read
27685,[X]Other phobic anxiety disorders,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu40y00,diagnostic,"","","",2,read
18603,"Social phobia, fear of public washing",MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E202500,"","","","",2,read
31672,Fear of crowds,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E202900,symptom,"","","",2,read
23598,Hysterical tremor,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E201300,diagnostic,"","","",2,read
51613,[V]Personal history of neurosis,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,ZV11200,symptom,"","","",2,read
42000,Other neurotic disorders,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E20y.00,diagnostic,"","","",2,read
62002,[X]Other somatoform disorders,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu45y00,diagnostic,"","","",2,read
7716,Elective mutism due to an adjustment reaction,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E29y300,symptom,"","","",2,read
23327,Adolescent emancipation disorder,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E292100,diagnostic,"","","",2,read
15034,Psychogenic cardiovascular symptom NOS,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E262z00,diagnostic,"","","",2,read
108245,Anxiety screening using questions,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,6897000,"","",1,"",2,read
44586,[X]Psychogenic syncope,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu46y16,diagnostic,"","","",2,read
37089,[X]Psychogenic dyspareunia,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu52611,diagnostic,"","","",2,read
39747,[X]Trance and possession disorders,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,Eu44300,diagnostic,"","","",2,read
90198,Reinduction to methadone maintenance therapy,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,8BE0.00,diagnostic,"","","",2,read
40311,Psychalgia,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E278.00,diagnostic,"","","",2,read
41615,Psychogenic aphonia,MHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,E261500,diagnostic,"","","",2,read
