code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
103806,[X]Assault by handgun discharge occurrenc on street/highway,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U384.00,"","",Aslt_algo_index,"",2,read
66800,[X]Assault by handgun discharge occurrenc oth specif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U38y.00,"","",Aslt_algo_index,"",2,read
112213,[X]Assault by handgun discharge occurrn trade/service area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U385.00,"","",Aslt_algo_index,"",2,read
61495,[X]Assault by hanging strangl+suffoc occurrn street/highway,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U364.00,"","",Aslt_algo_index,"",2,read
101823,[X]Assault by hanging strangul+suffoc occ trade/servce area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U365.00,"","",Aslt_algo_index,"",2,read
99448,[X]Assault by oth specif means occurrn sports/athletic area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3y3.00,"","",Aslt_algo_index,"",2,read
65677,"[X]Assault by pesticides, occurrence on farm",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U327.00,"","",Aslt_algo_index,"",2,read
97983,[X]Assault by push from high place occurrn oth specif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3Gy.00,"","",Aslt_algo_index,"",2,read
101536,[X]Assault by pushing from high place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3G..00,"","",Aslt_algo_index,"",2,read
108068,"[X]Assault by unspecified means, occurrence on farm",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3z7.00,"","",Aslt_algo_index,"",2,read
68244,[X]Assault hanging strangul+suffoc occ sch/ins/pub adm area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U362.00,"","",Aslt_algo_index,"",2,read
112384,[X]Assault oth+uns firarm discharge occ sch/ins/pub adm area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3A2.00,"","",Aslt_algo_index,"",2,read
58965,[X]Assault oth+unsp firearm discharge occ on street/highway,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3A4.00,"","",Aslt_algo_index,"",2,read
102071,[X]Assault oth+unsp firearm discharge occ oth specif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3Ay.00,"","",Aslt_algo_index,"",2,read
71727,[X]Assault unspecif chemical/noxous subst occ street/highway,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U354.00,"","",Aslt_algo_index,"",2,read
61672,[X]Crush push/step by crowd/human stampede oth specif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U122y00,"","",Aslt_algo_index,"",2,read
105618,[X]Disch from oth/unspecif firearm occ at trade/servce area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U11E500,"","",Aslt_algo_index,"",2,read
103191,"[X]Handgun discharge, occurrence on street and highway",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U11C400,"","",Aslt_algo_index,"",2,read
112348,[X]Hit strck kick twist bit/scr anoth pers indust/cnstr area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U120600,"","",Aslt_algo_index,"",2,read
112618,[X]Oth fall lvl col/push anoth per occ sch/inst/pub adm area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U103200,"","",Aslt_algo_index,"",2,read
109428,[X]Oth fall sme levl coll/push anth pers occ trad/serv area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U103500,"","",Aslt_algo_index,"",2,read
99882,[X]Rifle shotgun+largr firarm disch occ at sport/athlet area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U11D300,"","",Aslt_algo_index,"",2,read
102153,[X]Rifle shotgun+largr firarm disch occ at trade/servce area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U11D500,"","",Aslt_algo_index,"",2,read
111912,[X]Sexual assault by bodily force occurrn sport/athlet area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3L3.00,"","",Aslt_algo_index,"",2,read
98971,[X]Sexual assault by bodily force occurrn trade/servce area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3L5.00,"","",Aslt_algo_index,"",2,read
63418,[X]Strik agnst/bump into by anoth pers occ on street/highway,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U121400,"","",Aslt_algo_index,"",2,read
66071,[X]Struck by thrown projectd/falling object occurrn on farm,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U110700,"","",Aslt_algo_index,"",2,read
60558,Assault by revolver,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TL50100,"","",Aslt_algo_index,"",2,read
113988,"[X]Assault by sharp object, occurrence on farm",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3E7.00,"","",Aslt_algo_index,"",2,read
114360,"[X]Assault by pesticides, occurrence at home",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U320.00,"","",Aslt_algo_index,"",2,read
113794,"[X]Assault by smoke, fire and flames, occurrence at home",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3C0.00,"","",Aslt_algo_index,"",2,read
114917,[X]Assault by drug medicam+biol subst occ sport/athlet area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U303.00,"","",Aslt_algo_index,"",2,read
114576,[X]Assault by drug medicam+biolog substn occ unspecif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U30z.00,"","",Aslt_algo_index,"",2,read
114470,[X]Assault by crash of motor vehicle occ indust/constr area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3J6.00,"","",Aslt_algo_index,"",2,read
115932,[X]Assault by unspecified means occurrn sport/athletic area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3z3.00,"","",Aslt_algo_index,"",2,read
115568,"[X]Assault by gases + vapours, occurrence on street/highway",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U334.00,"","",Aslt_algo_index,"",2,read
113323,[X]Assault rifl s'gun+larg firearm disch occ unspecif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U39z.00,"","",Aslt_algo_index,"",2,read
113051,"[X]Assault by other specified means, occurrence on farm",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3y7.00,"","",Aslt_algo_index,"",2,read
115597,[X]Assault by hanging strangult+suffocat occ unspecif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U36z.00,"","",Aslt_algo_index,"",2,read
112692,"[X]Assault by drowning and submersion, occurrence at home",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U370.00,"","",Aslt_algo_index,"",2,read
113188,[X]Assault by handgun discharge occurrn resident institutn,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U381.00,"","",Aslt_algo_index,"",2,read
113313,[X]Assault rifl s'gun+larg firearm disch occ street/highway,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U394.00,"","",Aslt_algo_index,"",2,read
113318,[X]Assault by unspecified means occurrn trade/service area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3z5.00,"","",Aslt_algo_index,"",2,read
115617,[X]Assault by steam hot vapor+hot obj occ resident instit'n,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3D1.00,"","",Aslt_algo_index,"",2,read
S301,Contusion of abdominal wall,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S301,"","","","",1,ICD-10
S500,Contusion of elbow,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S500,"","","","",1,ICD-10
S300,Contusion of lower back and pelvis,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S300,"","","","",1,ICD-10
S501,Contusion of other and unspecified parts of forearm,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S501,"","","","",1,ICD-10
S801,Contusion of other and unspecified parts of lower leg,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S801,"","","","",1,ICD-10
S701,Contusion of thigh,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S701,"","","","",1,ICD-10
S007,Multiple superficial injuries of head,HPRCM2,Superficial head injuries,"Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S007,"","","",2,1,ICD-10
S009,"Superficial injury of head, part unspecified",HPRCM2,Superficial head injuries,"Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S009,"","","","",1,ICD-10
S008,Superficial injury of other parts of head,HPRCM2,Superficial head injuries,"Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S008,"","","","",1,ICD-10
S307,"Multiple superficial injuries of abdomen, lower back and pelvis",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S307,"","","","",1,ICD-10
S507,Multiple superficial injuries of forearm,HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S507,"","","","",1,ICD-10
S707,Multiple superficial injuries of hip and thigh,HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S707,"","","","",1,ICD-10
S807,Multiple superficial injuries of lower leg,HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S807,"","","","",1,ICD-10
S107,Multiple superficial injuries of neck,HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S107,"","","","",1,ICD-10
S407,Multiple superficial injuries of shoulder and upper arm,HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S407,"","","","",1,ICD-10
S607,Multiple superficial injuries of wrist and hand,HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S607,"","","","",1,ICD-10
T009,"Multiple superficial injuries, unspecified",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,T009,"","","","",1,ICD-10
S308,"Other superficial injuries of abdomen, lower back and pelvis",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S308,"","","","",1,ICD-10
T003,Superficial injuries involving multiple regions of lower limb(s),HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,T003,"","","","",1,ICD-10
T002,Superficial injuries involving multiple regions of upper limb(s),HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,T002,"","","","",1,ICD-10
T006,Superficial injuries involving multiple regions of upper limb(s) with lower limb(s),HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,T006,"","","","",1,ICD-10
S309,"Superficial injury of abdomen, lower back and pelvis, part unspecified",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S309,"","","","",1,ICD-10
S004,Superficial injury of ear,HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S004,"","","","",1,ICD-10
S509,"Superficial injury of forearm, unspecified",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S509,"","","","",1,ICD-10
S709,"Superficial injury of hip and thigh, unspecified",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S709,"","","",2,1,ICD-10
S809,"Superficial injury of lower leg, unspecified",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S809,"","","","",1,ICD-10
T130,"Superficial injury of lower limb, level unspecified",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,T130,"","","","",1,ICD-10
S109,"Superficial injury of neck, part unspecified",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S109,"","","","",1,ICD-10
S208,Superficial injury of other and unspecified parts of thorax,HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S208,"","","","",1,ICD-10
S409,"Superficial injury of shoulder and upper arm, unspecified",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S409,"","","","",1,ICD-10
T140,Superficial injury of unspecified body region,HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,T140,"","","","",1,ICD-10
S609,"Superficial injury of wrist and hand, unspecified",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S609,"","","","",1,ICD-10
S799,Unspecified injury of hip and thigh,HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S799,"","","","",1,ICD-10
S221,Multiple fractures of thoracic spine,HPRCM2,Intra-abdominal injuries or spinal fractures,"Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S221,"","","","",1,ICD-10
S310,Open wound of lower back and pelvis,HPRCM2,Intra-abdominal injuries or spinal fractures,"Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S310,"","","",2,1,ICD-10
S398,"Other specified injuries of abdomen, lower back and pelvis",HPRCM2,Intra-abdominal injuries or spinal fractures,"Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S398,"","","","",1,ICD-10
T26,Burn and corrosion confined to eye and adnexa,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T26,"","","","",1,ICD-10
T20,Burn and corrosion of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T20,"","","","",1,ICD-10
T271,Burn involving larynx and trachea with lung,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T271,"","","","",1,ICD-10
T261,Burn of cornea and conjunctival sac,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T261,"","","","",1,ICD-10
T264,"Burn of eye and adnexa, part unspecified",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T264,"","","","",1,ICD-10
T260,Burn of eyelid and periocular area,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T260,"","","","",1,ICD-10
T201,Burn of first degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T201,"","","","",1,ICD-10
T270,Burn of larynx and trachea,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T270,"","","","",1,ICD-10
T280,Burn of mouth and pharynx,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T280,"","","","",1,ICD-10
T263,Burn of other parts of eye and adnexa,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T263,"","","","",1,ICD-10
T202,Burn of second degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T202,"","","","",1,ICD-10
T203,Burn of third degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T203,"","","","",1,ICD-10
T200,Burn of unspecified degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T200,"","","","",1,ICD-10
T262,Burn with resulting rupture and destruction of eyeball,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T262,"","","","",1,ICD-10
T31,Burns classified according to extent of body surface involved,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T31,"","","","",1,ICD-10
T311,Burns involving 10-19% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T311,"","","","",1,ICD-10
T312,Burns involving 20-29% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T312,"","","","",1,ICD-10
T313,Burns involving 30-39% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T313,"","","","",1,ICD-10
T314,Burns involving 40-49% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T314,"","","","",1,ICD-10
T315,Burns involving 50-59% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T315,"","","",2,1,ICD-10
T316,Burns involving 60-69% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T316,"","","","",1,ICD-10
T317,Burns involving 70-79% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T317,"","","",2,1,ICD-10
T318,Burns involving 80-89% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T318,"","","",2,1,ICD-10
T319,Burns involving 90% or more of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T319,"","","","",1,ICD-10
T310,Burns involving less than 10% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T310,"","","","",1,ICD-10
T275,Corrosion involving larynx and trachea with lung,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T275,"","","","",1,ICD-10
T266,Corrosion of cornea and conjunctival sac,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T266,"","","","",1,ICD-10
T269,"Corrosion of eye and adnexa, part unspecified",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T269,"","","","",1,ICD-10
T265,Corrosion of eyelid and periocular area,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T265,"","","","",1,ICD-10
T205,Corrosion of first degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,T205,"","","","",1,ICD-10
