code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
Y125,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Y125,Severe,"","","",2,ICD-10
Y126,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Y126,Severe,"","","",2,ICD-10
Y127,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Y127,Severe,"","","",2,ICD-10
Y128,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Y128,Severe,"","","",2,ICD-10
Y129,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Y129,Severe,"","","",2,ICD-10
Y140,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Y140,Severe,"","","",2,ICD-10
Y130,"Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Y130,Severe,"","","",2,ICD-10
T40,Poisoning by narcotics and psychodysleptics [hallucinogens],SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T40,Severe,"","","",2,ICD-10
T407,Poisoning: Cannabis (derivatives),SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T407,Severe,"","","",2,ICD-10
T405,Poisoning: Cocaine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T405,Severe,"","","",2,ICD-10
T401,Poisoning: Heroin,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T401,Severe,"","","",2,ICD-10
T408,Poisoning: Lysergide [LSD],SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T408,Severe,"","","",2,ICD-10
T403,Poisoning: Methadone,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T403,Severe,"","","",2,ICD-10
T400,Poisoning: Opium,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T400,Severe,"","","",2,ICD-10
T406,Poisoning: Other and unspecified narcotics,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T406,Severe,"","","",2,ICD-10
T409,Poisoning: Other and unspecified psychodysleptics [hallucinogens],SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T409,Severe,"","","",2,ICD-10
T402,Poisoning: Other opioids,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T402,Severe,"","",2,2,ICD-10
T436,Poisoning: Psychostimulants with abuse potential,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T436,Severe,"","",2,2,ICD-10
X600,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,X600,Moderate,"","","",2,ICD-10
F171,Mental and behavioural disorders due to use of tobacco,SM2,"Mental behavioural disorders due to tobacco use (harmful use), hospital admission recording ","Drug misuse, moderate (all other)",Drug misuse,SM,F171,Moderate,"","","",2,ICD-10
F173,Mental and behavioural disorders due to use of tobacco,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,F173,Moderate,"","","",2,ICD-10
F174,Mental and behavioural disorders due to use of tobacco,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,F174,Moderate,"","","",2,ICD-10
F177,Mental and behavioural disorders due to use of tobacco,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,F177,Moderate,"","","",2,ICD-10
F178,Mental and behavioural disorders due to use of tobacco,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,F178,Moderate,"","","",2,ICD-10
F179,Mental and behavioural disorders due to use of tobacco,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,F179,Moderate,"","","",2,ICD-10
Y100,"Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,Y100,Moderate,"","","",2,ICD-10
Z864,Personal history of psychoactive substance abuse,SM2,Personal history of psychoactive substance abuse,"Drug misuse, moderate (all other)",Drug misuse,SM,Z864,Moderate,"","","",2,ICD-10
Z036,Observation for suspected toxic effect from ingested substance,SM2,Maternal poisoning by addictive drugs incl. benzodiazepines,"Drug misuse, moderate (all other)",Drug misuse,SM,Z036,Moderate,"","","",2,ICD-10
T391,Poisoning: 4-Aminophenol derivatives,SM2,Maternal poisoning by addictive drugs incl. benzodiazepines,"Drug misuse, moderate (all other)",Drug misuse,SM,T391,Moderate,"","","",2,ICD-10
T424,Poisoning: Benzodiazepines,SM2,Maternal poisoning by addictive drugs incl. benzodiazepines,"Drug misuse, moderate (all other)",Drug misuse,SM,T424,Moderate,"","","",2,ICD-10
T432,Poisoning: Other and unspecified antidepressants,SM2,Maternal poisoning by addictive drugs incl. benzodiazepines,"Drug misuse, moderate (all other)",Drug misuse,SM,T432,Moderate,"","","",2,ICD-10
p_U521,Delivery of rehabilitation for drug addiction,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U521,Severe,"","","",2,OPCS-4
E8500,"",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E8500,Severe,"","","",2,ICD-9
E9350,"",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E9350,Severe,"","","",2,ICD-9
171,Overdose of drug,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL...15,Severe,"","",2,2,read
7496,Drug addiction therapy,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B23.00,Severe,"","","",2,read
5105,Drug dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E24..00,Severe,"","","",2,read
689,Heroin dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E240.11,Severe,"","","",2,read
460,Benzodiazepine dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E241.13,Severe,"","","",2,read
6111,Drug addictn therap-methadone,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B23.11,Severe,"","","",2,read
3519,Drug addiction,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E24..11,Severe,"","","",2,read
16243,Opioid type drug dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E240.00,Severe,"","","",2,read
6595,Cause of overdose - deliberate,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,TK...11,Severe,"","","",2,read
24315,FP10(MDA) issued,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B23.12,Severe,"","","",2,read
697,[X]Deliberate drug overdose / other poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U20..11,Severe,"","","",2,read
9273,Substance abuse counselling,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Z416.00,Severe,"","","",2,read
3844,Drug withdrawal syndrome,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E020.00,Severe,"","","",2,read
1493,Cause of overdose - accidental,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T8...11,Severe,"","","",2,read
4564,[X]Heroin addiction,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11212,Severe,"","","",2,read
4701,H/O: drug dependency,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1463.00,Severe,"","","",2,read
9096,Under care of community drug team,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9NN1.00,Severe,"","","",2,read
31213,Substance misuse monitoring,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9HC..00,Severe,"","","",2,read
9948,Seen in drug rehabilitation centre,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9N0Z.00,Severe,"","","",2,read
3222,Detoxification dependence drug,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8BA9.00,Severe,"","","",2,read
16374,Methadone dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E240.12,Severe,"","","",2,read
12651,H/O: drug abuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,146F.00,Severe,"","","",2,read
8463,[V]Drug abuse counselling and surveillance,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,ZV6D700,Severe,"","","",2,read
98221,Seen in substance misuse clinic,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9No5.00,Severe,"","","",2,read
30694,Drug addiction maintenance therapy - methadone,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B2P.00,Severe,"","","",2,read
10538,[X]Drug addiction - opioids,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11211,Severe,"","","",2,read
18379,[X]Overdose - paracetamol,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U200.11,Severe,"","","",2,read
8284,Cannabis type drug dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243.00,Severe,"","","",2,read
72663,Substance misuse clinical management plan reviewed,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9HC3.00,Severe,"","","",2,read
54356,Drug abuse monitoring,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8AA..00,Severe,"","","",2,read
29446,Drug dependence NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E24z.00,Severe,"","","",2,read
28971,FH: Drug dependency,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1283.00,Severe,"","","",2,read
24441,Opioid drug dependence NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E240z00,Severe,"","","",2,read
82471,H/O cocaine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T5..00,Severe,"","","",2,read
11708,Overdose of biological substance,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL...14,Severe,"","","",2,read
28976,Drug addiction detoxification therapy - methadone,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B2N.00,Severe,"","","",2,read
11840,Cocaine type drug dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E242.00,Severe,"","","",2,read
22186,Amphetamine or other psychostimulant dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244.00,Severe,"","","",2,read
45550,Substance misuse clinical management plan agreed,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9HC2.00,Severe,"","","",2,read
9024,Drug dependence therapy,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B23.13,Severe,"","","",2,read
30750,Delivery of rehabilitation for drug addiction,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,7P22000,Severe,"","","",2,read
12856,Referral to drug abuse counsellor,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8H7x.00,Severe,"","","",2,read
22079,Injecting drug user,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,13c0.00,Severe,"","","",2,read
34398,Drug misuse - enhanced services administration,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9k5..00,Severe,"","","",2,read
30598,Opiate dependence detoxification,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8BAd.00,Severe,"","","",2,read
86036,H/O opiate misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1TD..00,Severe,"","","",2,read
96925,Heroin misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V65.00,Severe,"","","",2,read
82479,H/O heroin misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T0..00,Severe,"","","",2,read
86754,H/O daily cannabis misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T80.00,Severe,"","","",2,read
13568,H/O: repeated overdose,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,14K0.00,Severe,"","","",2,read
85096,H/O amphetamine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T4..00,Severe,"","","",2,read
16256,Drug psychoses,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E02..00,Severe,"","","",2,read
26002,Drug psychosis NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E02z.00,Severe,"","","",2,read
30465,DNA - Did not attend substance misuse clinic,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9N4i.00,Severe,"","","",2,read
9615,[X]Drug addiction NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19211,Severe,"","","",2,read
99775,Intentional overdose of prescription only medication,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,14K1.00,Severe,"","","",2,read
29017,Drug rehabilitation,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8FB..00,Severe,"","","",2,read
30550,Never injecting drug user,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,13c2.00,Severe,"","","",2,read
11746,[X]Drug addiction - cocaine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu14211,Severe,"","","",2,read
28422,[V]Drug rehabilitation,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,ZV57B00,Severe,"","","",2,read
7234,Suspected abuse hard drugs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1J11.00,Severe,"","","",2,read
29728,Drug addiction notification,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9G2..00,Severe,"","","",2,read
28766,Persistent substance misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,13cH.00,Severe,"","","",2,read
26686,Neonatal Abstinence Syndrome,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Q485200,Severe,"","","",2,read
28710,[X]Overdose - heroin,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U205.11,Severe,"","","",2,read
